id,listing_name,host_id,host_name,neighborhood,latitude,longitude,room_type,property_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,rating,cleaning_fee,service_fee,instant_bookable,last_review
2074,Ashley Bridge Stay,6018,Tammy,Chelsea,40.741799,-73.800617,Shared room,Studio,63,6,364,7.48,233,4.5,24,16,False,2026-02-04
2075,Rowe Vista Stay,2744,Amy,Brooklyn,40.711633,-74.046911,Hotel room,Villa,266,3,477,8.19,12,3.3,36,30,True,2025-09-12
2076,Marshall Expressway Stay,5534,Nancy,Harlem,40.891398,-73.988734,Entire home/apt,Condo,329,7,172,7.97,50,3.2,80,29,True,2025-08-28
2077,Amanda Hollow Stay,3150,Crystal,Brooklyn,40.712759,-73.85876,Entire home/apt,Apartment,299,1,244,9.3,149,4.4,53,27,True,2025-08-17
2078,Kenneth Spring Stay,4379,Rachel,Queens,40.74998,-73.972662,Hotel room,Condo,126,5,111,10.93,117,4.6,68,17,True,2025-09-30
2079,Lindsey Cliff Stay,6647,Tyrone,Williamsburg,40.547877,-74.095232,Private room,Studio,87,7,0,5.88,84,3.1,34,21,False,2025-07-26
2080,Bonnie Vista Stay,8805,Franklin,Harlem,40.599451,-73.712163,Shared room,House,66,6,92,0.05,290,4.1,18,40,False,2026-01-20
2081,Robinson Isle Stay,8361,Andrew,Manhattan,40.839996,-73.738176,Shared room,Apartment,49,2,66,7.35,98,4.8,45,10,False,2025-08-22
2082,Reynolds Lake Stay,1439,Shaun,SoHo,40.710194,-73.93521,Entire home/apt,House,470,12,9,0.0,30,3.9,32,6,False,2026-03-31
2083,Jocelyn Harbor Stay,5019,Mary,Queens,40.738484,-73.842728,Entire home/apt,Studio,419,6,291,4.96,19,3.3,36,9,False,2025-06-30
2084,Joel Common Stay,1484,Jamie,Upper East Side,40.57908,-74.021355,Hotel room,Loft,194,14,479,6.61,275,3.1,65,5,False,2026-04-09
2085,Chad Lane Stay,1393,Kelly,Chelsea,40.518832,-73.894705,Shared room,Apartment,35,9,216,5.92,178,4.0,72,25,False,2025-05-29
2086,Lopez Fort Stay,6492,Jeanette,Williamsburg,40.517238,-73.852555,Shared room,Apartment,32,8,90,10.82,200,3.8,47,30,True,2025-09-27
2087,Parker Estate Stay,3200,Samantha,Queens,40.515744,-73.782708,Hotel room,Loft,153,4,333,6.64,339,3.6,15,21,False,2026-02-28
2088,Virginia Trail Stay,4296,Teresa,Brooklyn,40.843326,-73.738299,Hotel room,Condo,234,2,217,9.41,193,3.9,14,33,False,2025-07-29
2089,Gregory Islands Stay,2234,Amanda,Williamsburg,40.883094,-74.065583,Shared room,Studio,54,7,330,9.73,223,3.9,29,32,False,2026-03-28
2090,Jasmin Park Stay,6194,Bradley,Williamsburg,40.586651,-73.910916,Hotel room,Studio,236,2,495,1.92,294,3.4,24,32,False,2025-11-12
2091,Jillian Fall Stay,5430,Larry,Upper East Side,40.676158,-73.98291,Private room,Loft,152,8,321,7.07,199,3.7,75,33,False,2025-10-24
2092,Kristi Point Stay,4613,Joshua,Upper East Side,40.767292,-73.72058,Private room,Condo,75,3,240,11.43,175,4.6,25,14,False,2025-10-26
2093,Holly Harbors Stay,6593,Stephanie,Chelsea,40.683134,-73.897621,Private room,Apartment,103,10,178,9.45,58,3.7,28,24,True,2025-11-20
2094,Morgan Forest Stay,9046,Donald,Harlem,40.824479,-74.014857,Hotel room,Apartment,165,11,310,0.55,105,3.1,44,9,True,2025-06-21
2095,Sarah Fork Stay,8105,Lindsay,Harlem,40.792911,-73.885558,Shared room,Villa,85,10,455,8.16,227,4.7,66,6,False,2026-04-21
2096,Jose Roads Stay,5554,Miranda,Harlem,40.814872,-74.000992,Entire home/apt,Apartment,375,8,16,11.91,142,4.5,20,36,False,2025-12-19
2097,Wells Canyon Stay,9253,Carl,Bronx,40.86417,-73.916627,Hotel room,Studio,141,3,447,0.95,183,4.8,72,24,True,2025-11-28
2098,Jackson Fork Stay,3445,Thomas,Staten Island,40.616188,-73.884314,Shared room,Studio,35,8,157,0.8,87,4.0,56,19,True,2026-01-05
2099,Mccarthy Manor Stay,3818,Jay,Brooklyn,40.532863,-74.035587,Hotel room,House,255,4,365,2.63,299,4.7,77,15,True,2025-12-04
2100,John Meadow Stay,3271,Rebecca,Upper East Side,40.764727,-74.097312,Entire home/apt,Apartment,356,12,139,11.38,132,4.8,54,31,False,2025-09-08
2101,Wayne Court Stay,7223,Jane,Brooklyn,40.656235,-73.98132,Shared room,Villa,79,7,280,7.07,118,4.2,22,30,False,2025-11-05
2102,Nathan Camp Stay,8763,Henry,Chelsea,40.787831,-73.946053,Hotel room,Condo,175,14,128,5.77,201,3.1,55,13,True,2025-08-30
2103,Ronald Views Stay,4031,Kimberly,SoHo,40.528244,-73.954497,Private room,Studio,119,5,293,7.48,265,4.0,27,40,False,2026-03-01
2104,Jones Crest Stay,1081,Tabitha,Chelsea,40.67245,-73.825224,Shared room,Loft,38,9,185,8.31,212,4.8,31,39,False,2025-05-31
2105,Mark Roads Stay,8847,Gloria,Bronx,40.555877,-73.934046,Hotel room,Villa,177,7,103,7.01,125,3.3,21,21,True,2026-04-15
2106,Villarreal Lake Stay,1324,Brandon,Bronx,40.858735,-74.056602,Entire home/apt,Studio,476,2,410,10.43,134,4.3,61,27,False,2025-08-30
2107,Campbell Fields Stay,3186,Shane,Williamsburg,40.778612,-73.957808,Shared room,Loft,60,10,201,1.25,38,3.6,62,34,False,2025-11-17
2108,Church Gardens Stay,9219,Lorraine,Chelsea,40.682511,-73.729829,Private room,Loft,155,11,123,3.94,203,4.9,65,20,True,2025-08-09
2109,Shaw Prairie Stay,8601,Cindy,Upper East Side,40.761331,-73.730631,Shared room,Villa,52,6,483,8.19,23,4.4,24,32,True,2025-12-29
2110,Butler Trail Stay,4210,William,Harlem,40.657334,-73.74587,Shared room,Villa,41,9,145,1.65,268,4.7,24,36,False,2026-02-05
2111,Johnson Harbor Stay,1064,Darren,Harlem,40.552446,-73.70478,Hotel room,Studio,288,14,434,5.93,39,4.2,17,25,True,2026-05-09
2112,Susan Mount Stay,6985,Kathy,Bronx,40.754777,-73.871148,Hotel room,House,278,11,140,10.79,195,3.3,49,22,False,2025-05-26
2113,Katrina Pines Stay,7685,Andrea,Queens,40.586826,-73.783204,Private room,Apartment,140,10,108,11.82,180,3.1,29,23,True,2026-03-07
2114,Burke Brook Stay,1237,Susan,Harlem,40.594007,-73.842718,Private room,Loft,177,6,160,11.33,304,4.5,46,9,False,2026-02-21
2115,Nicholas Branch Stay,6677,Xavier,Manhattan,40.519708,-73.987992,Private room,Loft,116,1,389,11.46,307,3.4,41,16,True,2025-07-18
2116,Kimberly Overpass Stay,5952,Cynthia,Upper East Side,40.871149,-74.019115,Hotel room,Apartment,81,1,464,7.44,239,4.0,32,20,False,2025-05-19
2117,Alexis Pass Stay,6809,Christopher,Bronx,40.637259,-73.923666,Private room,Condo,96,2,224,1.53,182,4.0,38,26,False,2025-12-06
2118,Brewer Groves Stay,7656,Christian,Williamsburg,40.671196,-73.964166,Entire home/apt,Loft,359,11,126,6.96,295,4.5,26,22,True,2025-09-19
2119,Natalie Junction Stay,5172,Charles,Manhattan,40.832203,-74.010967,Private room,Apartment,55,4,291,0.61,80,3.9,79,26,True,2025-12-17
2120,Hector Wall Stay,1711,Jennifer,Chelsea,40.588419,-73.732416,Hotel room,House,234,12,307,1.32,226,3.7,41,28,False,2025-09-19
2121,Michele Canyon Stay,4063,Lance,Brooklyn,40.89321,-74.086561,Shared room,House,73,12,200,10.28,344,3.7,21,7,True,2025-12-23
2122,Clark Common Stay,5753,Christina,Staten Island,40.600392,-73.770515,Private room,Condo,95,12,398,6.76,214,4.2,42,14,True,2025-05-25
2123,West Groves Stay,7520,Vanessa,Manhattan,40.787121,-74.004409,Entire home/apt,Condo,442,3,236,6.1,321,4.0,67,39,False,2025-06-05
2124,Solis Squares Stay,7097,Jamie,Chelsea,40.587219,-74.094294,Entire home/apt,Apartment,428,10,22,10.79,340,3.8,27,26,False,2025-06-17
2125,Rivera Grove Stay,7769,Annette,Chelsea,40.548238,-74.033721,Hotel room,Loft,221,11,158,11.57,334,3.1,47,22,False,2025-06-21
2126,William Harbors Stay,7768,Ryan,Bronx,40.842268,-73.888655,Private room,House,113,14,394,0.78,151,4.5,35,26,True,2025-09-17
2127,Brandon Burgs Stay,2773,Nathaniel,SoHo,40.815043,-73.762748,Hotel room,House,173,8,202,6.83,197,3.7,56,31,False,2025-10-15
2128,Phelps Loop Stay,6157,Janice,Manhattan,40.561378,-73.872252,Entire home/apt,Villa,237,7,377,3.26,131,4.3,21,5,True,2026-02-08
2129,Lopez Meadows Stay,8863,Erik,Queens,40.867124,-73.846441,Shared room,Apartment,63,14,368,2.38,328,3.3,72,30,False,2026-04-20
2130,Jessica Trail Stay,1940,Debra,Staten Island,40.573954,-73.761498,Entire home/apt,Loft,193,1,279,0.93,249,3.3,28,12,True,2025-06-30
2131,Saunders Viaduct Stay,3503,Adam,Bronx,40.566478,-73.844815,Shared room,Villa,44,1,44,8.6,344,4.3,49,30,True,2025-08-01
2132,Laura Valley Stay,1891,Dana,Staten Island,40.868459,-73.912865,Entire home/apt,Condo,341,4,337,11.98,150,4.5,61,34,True,2026-04-18
2133,Leah Mountains Stay,7181,Lisa,Chelsea,40.743026,-73.824867,Private room,Loft,142,4,220,11.15,2,4.4,49,18,False,2025-08-28
2134,Higgins Skyway Stay,3961,Alexander,Queens,40.633679,-73.846715,Shared room,Villa,61,3,292,5.72,94,3.8,28,18,True,2025-11-27
2135,Bianca Drive Stay,3713,Juan,Chelsea,40.689431,-74.078059,Private room,Condo,117,11,138,5.61,98,4.6,40,21,False,2025-10-05
2136,Alicia Common Stay,7329,Michael,Harlem,40.534774,-74.080721,Hotel room,Apartment,156,7,445,6.16,86,4.0,80,29,False,2025-07-02
2137,Tracey Hollow Stay,5027,Jorge,Queens,40.772072,-73.781474,Shared room,Loft,22,11,346,10.91,184,3.2,64,25,False,2026-03-30
2138,Frey Loop Stay,4855,Elizabeth,Bronx,40.847531,-73.882215,Shared room,Loft,49,9,14,1.46,296,4.5,44,35,False,2025-07-18
2139,Christina Cape Stay,5058,Samantha,Brooklyn,40.752655,-73.856031,Private room,Villa,166,13,1,1.09,344,4.8,30,6,True,2025-10-28
2140,Oliver Locks Stay,3511,Jessica,Bronx,40.596184,-74.060238,Entire home/apt,Studio,307,3,110,0.88,99,3.5,60,18,True,2025-12-15
2141,Jonathan Station Stay,5004,Dominique,Manhattan,40.548877,-73.862078,Private room,Apartment,164,7,247,2.25,57,3.4,54,6,True,2026-03-24
2142,Sharp Curve Stay,1093,Caroline,Chelsea,40.776105,-73.837537,Hotel room,Villa,81,11,384,8.98,237,3.8,53,18,True,2025-12-14
2143,Kimberly Neck Stay,7106,Miranda,Staten Island,40.865258,-73.974954,Private room,Loft,170,12,252,3.65,316,3.2,69,8,False,2026-05-08
2144,Miller Forks Stay,5169,Anna,Queens,40.521292,-73.850702,Hotel room,House,296,11,375,8.63,4,4.7,79,17,False,2025-06-26
2145,Smith Lakes Stay,1206,Martha,Upper East Side,40.510003,-73.755552,Entire home/apt,House,224,14,363,2.58,135,4.4,79,19,True,2025-05-29
2146,Ian Rapid Stay,3417,Victoria,SoHo,40.762216,-74.082828,Private room,Villa,138,3,45,2.64,50,3.9,54,23,True,2025-08-16
2147,Martin Drive Stay,2367,Brandon,Bronx,40.660357,-73.897785,Private room,Condo,46,2,411,5.2,239,4.6,78,31,True,2025-07-11
2148,Timothy Underpass Stay,7504,Brittany,Manhattan,40.849869,-73.798395,Private room,Loft,125,7,226,2.81,8,3.3,15,24,True,2025-09-08
2149,Joshua Point Stay,4233,Elizabeth,SoHo,40.531041,-73.891238,Private room,Villa,112,13,38,0.73,175,3.1,51,25,True,2025-08-16
2150,Price Mount Stay,8316,Sharon,Staten Island,40.524914,-73.787332,Shared room,House,72,9,128,5.23,312,4.0,10,40,True,2026-05-01
2151,Susan Route Stay,9354,Stephanie,Chelsea,40.592917,-73.968931,Hotel room,Loft,166,1,43,5.97,83,3.9,68,33,True,2026-03-04
2152,Herrera Mission Stay,3137,Erin,Williamsburg,40.504353,-74.056824,Private room,Studio,70,13,80,0.76,98,3.5,64,17,False,2025-08-13
2153,Savannah Knoll Stay,3928,Heather,Manhattan,40.62114,-73.939508,Entire home/apt,Studio,425,2,33,8.09,326,4.4,44,35,True,2026-03-29
2154,Clark Field Stay,8207,Joseph,Chelsea,40.726696,-73.735056,Entire home/apt,Villa,321,9,207,11.43,322,4.3,30,21,True,2025-09-26
2155,Joshua Run Stay,2314,Travis,Upper East Side,40.876013,-73.883037,Entire home/apt,Loft,444,11,266,1.45,31,4.8,22,22,False,2025-05-21
2156,Clark Glen Stay,2166,Michelle,Harlem,40.733789,-73.964669,Hotel room,Villa,186,5,289,4.79,14,3.2,14,14,True,2025-09-25
2157,Carla Hollow Stay,1657,Ryan,Harlem,40.551575,-74.038972,Shared room,Loft,79,4,284,0.05,360,5.0,39,24,False,2025-08-28
2158,Cody Squares Stay,4106,Lawrence,Queens,40.791411,-74.076273,Hotel room,Condo,300,6,325,7.06,353,3.4,44,38,False,2026-01-13
2159,Shane Valleys Stay,6561,Jonathan,SoHo,40.780235,-73.7433,Hotel room,House,135,11,8,1.96,130,3.1,41,37,False,2025-06-07
2160,Bowers Fall Stay,7293,Lindsey,Harlem,40.614473,-73.985601,Private room,Villa,175,3,346,5.46,299,4.1,50,30,False,2026-03-07
2161,James Heights Stay,3720,Jill,Bronx,40.815614,-74.037792,Entire home/apt,Studio,495,4,170,11.68,115,4.7,49,5,False,2025-06-25
2162,Martin Unions Stay,5426,Melissa,Queens,40.811818,-74.053324,Entire home/apt,Apartment,330,12,449,1.6,191,3.8,35,21,False,2026-02-12
2163,Dennis Summit Stay,4557,Evan,Harlem,40.577983,-73.916252,Private room,Condo,175,5,141,3.2,185,4.6,25,24,True,2025-12-26
2164,Keith Knoll Stay,5344,Nancy,Staten Island,40.855763,-73.994009,Private room,Apartment,66,10,170,5.74,147,3.3,20,40,False,2026-02-11
2165,Raymond Villages Stay,3644,David,Staten Island,40.749616,-74.050793,Hotel room,House,99,7,139,9.03,328,4.2,42,29,False,2026-02-11
2166,Robert Common Stay,4512,Ronald,Upper East Side,40.760726,-73.851292,Hotel room,House,162,9,451,5.95,330,4.1,25,28,True,2026-05-12
2167,Gary Trail Stay,2233,Jared,Manhattan,40.818775,-74.011904,Hotel room,Loft,246,5,245,10.6,90,4.8,40,8,False,2025-09-17
2168,Jennifer Street Stay,9243,Kevin,Williamsburg,40.536716,-73.999602,Private room,Loft,90,5,462,11.4,244,4.1,59,15,False,2026-01-28
2169,Mcgee Spurs Stay,7893,Curtis,Manhattan,40.794553,-73.863865,Entire home/apt,Loft,443,2,371,0.32,304,4.3,41,33,False,2025-07-07
2170,Molly Way Stay,6540,Aaron,Brooklyn,40.503582,-74.068989,Private room,Apartment,165,13,136,5.25,179,4.2,23,11,True,2025-12-01
2171,Sarah Mountain Stay,1026,Kayla,Manhattan,40.86391,-73.795384,Private room,Villa,60,3,466,11.79,84,4.1,79,31,True,2025-06-20
2172,Ewing Summit Stay,9978,Daniel,Queens,40.618143,-73.95123,Entire home/apt,House,150,14,236,7.42,194,4.2,67,37,False,2026-02-19
2173,Maria Neck Stay,5418,Sarah,Manhattan,40.554566,-73.943097,Entire home/apt,Villa,154,11,243,2.67,250,3.3,78,32,True,2025-11-13
2174,Griffin Centers Stay,6302,Nathan,Upper East Side,40.763879,-73.820988,Shared room,House,54,4,458,9.04,250,4.4,74,15,True,2026-04-29
2175,Hall Road Stay,4423,Jonathon,SoHo,40.655981,-73.926181,Shared room,Condo,88,8,159,8.64,51,3.1,37,22,True,2025-12-02
2176,Heather Shoal Stay,8104,Mary,Manhattan,40.79683,-73.750171,Shared room,House,50,9,182,9.21,323,3.8,59,32,True,2025-07-01
2177,Garcia Road Stay,8965,Michael,Harlem,40.630661,-74.067245,Private room,Loft,159,3,44,0.68,256,3.6,59,15,True,2025-10-31
2178,Cooley Corner Stay,5545,Joanna,Staten Island,40.638093,-73.982642,Shared room,Apartment,36,9,178,11.79,310,4.3,51,30,False,2026-01-10
2179,Jones Lodge Stay,8424,Katherine,SoHo,40.805514,-73.721915,Private room,Loft,102,6,19,9.88,213,4.8,56,25,False,2026-01-19
2180,Amanda Ville Stay,2245,Autumn,Chelsea,40.568185,-73.722733,Shared room,Studio,39,14,381,6.61,148,3.8,16,10,False,2025-11-28
2181,Jessica Plaza Stay,8014,Phyllis,Queens,40.631102,-74.035157,Private room,Condo,84,13,319,4.77,130,4.4,16,14,True,2026-01-19
2182,Robert Path Stay,5296,Melissa,Williamsburg,40.803843,-73.963005,Shared room,Loft,20,12,42,11.3,144,3.3,50,35,False,2026-01-20
2183,Sheila Shores Stay,5057,Megan,Williamsburg,40.633484,-73.853989,Shared room,Apartment,81,7,36,3.75,222,4.5,12,22,True,2025-08-25
2184,Carson Streets Stay,7678,Erika,SoHo,40.530492,-73.889116,Private room,Apartment,102,8,269,5.95,229,3.3,32,29,False,2025-07-09
2185,Dickson Roads Stay,2080,Thomas,Bronx,40.692385,-73.778221,Private room,Villa,50,13,196,0.58,125,3.4,39,8,False,2025-12-15
2186,Roman Parkways Stay,8043,David,Staten Island,40.521689,-74.027706,Entire home/apt,Studio,452,1,322,7.26,101,3.2,70,40,True,2026-02-21
2187,Santiago Gateway Stay,7769,Lance,Brooklyn,40.699468,-73.916926,Entire home/apt,Studio,243,8,232,2.88,213,3.7,68,29,False,2025-11-12
2188,Allen Plaza Stay,9261,Ryan,SoHo,40.544331,-73.967671,Shared room,Loft,46,14,356,3.0,183,4.5,24,11,True,2026-03-03
2189,Chandler Motorway Stay,1807,Jasmine,Harlem,40.714942,-73.807367,Private room,Studio,135,3,98,8.29,96,4.3,20,18,False,2025-05-31
2190,Kimberly Burgs Stay,1466,Frank,Brooklyn,40.685804,-74.042698,Shared room,Villa,63,5,8,5.19,216,3.0,66,23,True,2025-12-01
2191,Gonzalez Falls Stay,2759,John,Brooklyn,40.873018,-73.738212,Shared room,Loft,75,7,491,3.43,125,4.5,42,13,False,2025-05-22
2192,Daniel Motorway Stay,8156,Michael,Upper East Side,40.726714,-73.769979,Hotel room,House,93,3,176,2.01,17,3.3,56,37,True,2025-09-23
2193,Hill Viaduct Stay,5333,Dustin,Chelsea,40.712289,-73.793396,Entire home/apt,House,311,10,457,1.02,342,4.8,48,27,True,2025-10-29
2194,Tonya Manor Stay,7448,Rachel,SoHo,40.762725,-73.982718,Entire home/apt,Villa,481,5,221,3.02,164,3.3,10,6,False,2026-04-06
2195,Michael Fork Stay,9820,Tyler,SoHo,40.646191,-73.997742,Private room,Loft,174,1,403,0.83,301,3.9,72,27,True,2026-03-11
2196,Scott Views Stay,3347,Meghan,Staten Island,40.803508,-73.718778,Hotel room,Condo,205,1,380,1.54,257,4.4,17,24,True,2025-09-19
2197,Davis Stravenue Stay,7936,Scott,Chelsea,40.517157,-74.000724,Entire home/apt,Villa,373,7,50,2.66,152,3.0,72,13,True,2025-10-28
2198,Stevenson Trail Stay,5728,Tracy,Staten Island,40.759039,-73.812977,Shared room,Condo,82,12,471,8.0,103,4.7,61,36,False,2026-03-28
2199,Parker Haven Stay,6693,Michael,SoHo,40.64343,-73.912762,Entire home/apt,Condo,320,12,166,4.38,212,4.4,20,31,False,2025-07-31
2200,Butler Square Stay,4915,Peter,Upper East Side,40.655204,-73.937067,Shared room,Apartment,73,1,174,6.82,189,3.6,62,12,True,2026-01-21
2201,Leslie Trail Stay,7085,Jordan,Bronx,40.872443,-73.895696,Shared room,Condo,36,6,202,7.28,34,4.2,20,14,False,2025-07-27
2202,Andre Isle Stay,5983,Christopher,Chelsea,40.710238,-73.871573,Shared room,Studio,82,14,259,7.53,209,4.5,20,32,True,2026-04-14
2203,Patricia Mission Stay,4356,Kim,SoHo,40.655472,-73.749979,Private room,Condo,53,3,92,9.14,288,4.5,64,21,True,2026-01-13
2204,Cindy Key Stay,1163,Rose,Manhattan,40.544239,-73.943819,Entire home/apt,House,367,2,385,7.27,292,4.7,64,20,False,2025-05-29
2205,Brett Neck Stay,7882,Alexis,Manhattan,40.815247,-74.030489,Shared room,Villa,69,1,211,2.26,213,3.9,55,36,False,2025-11-03
2206,Stephens Skyway Stay,2063,Steven,Harlem,40.500747,-73.980813,Shared room,House,59,1,429,11.69,18,3.4,30,35,True,2026-05-04
2207,Ashley Extensions Stay,7241,Daniel,Bronx,40.582807,-73.782479,Private room,Loft,84,3,349,8.7,174,4.7,20,12,True,2026-05-07
2208,Paige Flat Stay,7767,Kevin,Bronx,40.886633,-73.835473,Entire home/apt,Villa,339,9,171,2.4,332,4.9,18,11,True,2025-06-12
2209,Estrada Cliffs Stay,7411,Daniel,Queens,40.66956,-73.942702,Entire home/apt,Condo,368,7,333,8.64,315,3.6,32,37,True,2025-06-15
2210,Henderson Track Stay,1166,Michael,Bronx,40.576998,-73.709129,Private room,Condo,171,8,312,0.59,88,4.3,45,6,True,2025-09-04
2211,Gina Walk Stay,4291,Stephen,SoHo,40.56212,-73.999627,Private room,Loft,90,6,64,10.15,229,4.9,52,31,False,2026-03-24
2212,Alyssa Underpass Stay,7599,Barbara,Upper East Side,40.70053,-73.87782,Shared room,Apartment,26,8,404,0.8,358,4.7,60,26,True,2025-12-19
2213,Andrew Light Stay,3621,Susan,Upper East Side,40.819729,-73.860243,Shared room,Studio,84,9,121,6.09,86,4.8,19,25,True,2025-12-23
2214,Boyle Lodge Stay,2462,Matthew,Upper East Side,40.598437,-73.809647,Hotel room,Condo,227,7,438,4.22,211,4.7,27,37,True,2026-03-06
2215,Morgan Ridge Stay,1388,Hunter,Harlem,40.855748,-73.717204,Entire home/apt,Studio,455,10,156,6.74,134,4.2,47,17,False,2025-12-01
2216,Luke Canyon Stay,9782,Laura,Chelsea,40.837696,-73.962695,Hotel room,Condo,218,6,8,9.32,17,4.4,21,28,False,2025-10-21
2217,Robinson Vista Stay,1250,Jonathan,Chelsea,40.869473,-73.868331,Private room,House,133,5,44,1.85,235,3.1,59,11,False,2025-06-04
2218,Wise Extension Stay,1681,Maurice,Bronx,40.898098,-73.924664,Hotel room,Apartment,216,1,342,1.68,114,4.9,37,40,True,2026-04-09
2219,Harrison Greens Stay,8810,Alexandra,Queens,40.671444,-74.012064,Entire home/apt,Studio,436,3,483,0.21,331,3.9,47,21,True,2025-11-02
2220,Johnson Trace Stay,1041,Rachel,SoHo,40.639003,-73.836259,Hotel room,Condo,228,6,251,9.67,99,4.2,72,35,True,2025-12-02
2221,Tanner Creek Stay,5116,Jessica,Staten Island,40.790321,-74.097745,Hotel room,Condo,180,12,174,3.25,217,4.8,78,36,True,2025-06-09
2222,Allen Wells Stay,1952,Michelle,Manhattan,40.839934,-73.967794,Shared room,Studio,88,2,69,11.61,90,3.8,63,13,False,2025-12-25
2223,Gutierrez Lights Stay,6011,Christina,Chelsea,40.505652,-74.063751,Entire home/apt,Villa,136,5,197,1.47,161,4.2,69,5,True,2026-04-30
2224,Julia Shoal Stay,6246,Stephen,Brooklyn,40.603053,-73.923589,Entire home/apt,Apartment,350,13,363,2.78,158,4.5,46,20,False,2025-07-24
2225,Galvan Crest Stay,2758,Brady,Bronx,40.729751,-73.972817,Entire home/apt,Studio,429,10,193,5.97,268,3.4,23,17,True,2025-11-15
2226,Diaz Stravenue Stay,2110,Karla,Staten Island,40.541426,-73.71341,Private room,Villa,104,10,335,0.5,180,4.2,11,23,True,2025-06-09
2227,Amber Center Stay,1595,Jesse,Upper East Side,40.791479,-74.008692,Shared room,Apartment,77,13,71,2.96,277,4.4,63,34,False,2025-10-05
2228,Hernandez Run Stay,2163,Benjamin,Manhattan,40.857697,-73.78756,Hotel room,House,294,14,158,0.2,108,4.1,70,40,True,2025-08-13
2229,Miller Wells Stay,2637,Charles,Chelsea,40.704213,-73.937013,Shared room,Loft,22,3,353,9.07,340,3.4,67,5,True,2025-10-28
2230,Diane View Stay,6705,Sharon,Harlem,40.873362,-73.876304,Private room,Studio,41,9,166,1.41,114,4.6,23,9,False,2025-08-26
2231,Williams Isle Stay,8410,Ryan,Harlem,40.697317,-73.862834,Entire home/apt,Loft,344,12,400,10.49,340,4.1,27,7,True,2026-04-13
2232,Griffin Way Stay,9249,Tammy,Queens,40.749698,-73.736741,Hotel room,Loft,171,4,347,10.03,107,3.8,58,33,False,2025-08-15
2233,Douglas Alley Stay,8735,Jessica,Chelsea,40.764956,-74.030013,Entire home/apt,Studio,449,6,174,9.01,238,3.1,61,23,False,2025-09-11
2234,Julie Keys Stay,8415,Joe,Staten Island,40.64256,-74.028921,Shared room,Apartment,60,8,368,3.61,152,4.4,76,39,True,2025-11-29
2235,Claudia Groves Stay,9529,Michael,Queens,40.64612,-74.058309,Hotel room,Villa,288,2,419,1.35,221,4.0,41,19,False,2026-04-05
2236,Underwood Centers Stay,7033,Michael,SoHo,40.524114,-73.934517,Hotel room,Condo,89,14,433,11.88,4,4.9,79,17,True,2026-04-09
2237,Goodwin Fall Stay,8944,David,Upper East Side,40.628015,-73.718772,Private room,Loft,122,1,127,11.06,153,4.5,54,29,True,2025-05-26
2238,Walters Meadow Stay,6891,Brenda,Bronx,40.555363,-73.792277,Private room,Studio,78,8,27,4.07,162,4.7,53,35,True,2025-10-19
